OID_,OBJECTID_1,OBJECTID_2,OBJECTID,GEOMETRYID,CREATEDATE,EDITDATE,NOTES,TRLNAME,TRLSTATUS,TRLSURFACE,TRLUSE,CREATEUSER,EDITUSER,TRLALTNAME,MAPLABEL,TRLTYPE,TRLCLASS,SEASDESC,MAINTAINER,ISEXTANT,UNITCODE,UNITNAME,GROUPCODE,REGIONCODE,MAPMETHOD,MAPSOURCE,SRCESCALE,SOURCEDATE,XYACCURACY,FACLOCID,FACASSETID,FEATUREID,SEASONAL,TRLFEATTYP,SEGNAME,SEGMENT,UNIT,UNITNUM,STANDARD,USERCLASS,HORSE_USE,OLDNAME,FMSSINFO,FMSS_YRBLT,Lngth_Mtrs,Lngth_Mile,GlobalID,Shape_Leng,PUBLICDISP,DATAACCESS,Shape__Len,GlobalID_2,min_elevat,max_elevat,total_elev
360,363.000000000000000,365.000000000000000,435.000000000000000,0c4da032-8e13-4197-b110-b1808fe351e9,1442534400000.000000000000000,1691164845458.000000000000000, ,Sprague Lake Connector Trails,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,SPRAGUE-BIERSTADT TRAIL,Storm Pass Tr (West),Standard Terra Trail,Class 4: Highly Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Autonomous GPS,GPS,1:10000, ,3-5m,32546, , ,No,Park Trail,SPRAGUE LAKE CONNECTOR TRAILS,FR-35,FRONT RANGE,1.000000000000000,D,ALL,Y,SPRAGUE-BIERSTADT TRAIL,FR-35 Sprague Lake connector trails,1915,185.532481879699986,0.115284308895262,{63DA5887-08C4-4BEF-B254-B1CFB169A16E},185.464529559999988,Public Map Display,Unrestricted,185.464529559944992,a9192f01-d2f8-4664-9e2f-2a3ad683be76,2728.611083984375000,2728.611083984375000,0.000000000000000
361,364.000000000000000,366.000000000000000,437.000000000000000,1212848e-7c4a-4edb-a911-d6e6591405d8,1442534400000.000000000000000,1691164845785.000000000000000,GPSed by David King,Boulder Brook Trail,Existing,Earth,Hiker/Pedestrian,Geoff Clark,romo_gis,BOULDER BROOK TRAIL,Boulder Brook Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,GNSS,GNSS,1:10000, ,3-5m,32559, , ,No,Park Trail,BOULDER BROOK,FR-46,FRONT RANGE,1.000000000000000,F,F,N,BOULDER BROOK TRAIL,FR-46 Boulder Brook,1915,3357.568672966279792,2.086292276746880,{EEF1B710-D9D5-4722-A02A-549C357B032E},3356.339306689999830,Public Map Display,Unrestricted,3356.339306685380052,5a3f92bd-59ba-4262-b307-589af1d2967b,2728.611083984375000,3125.953613281250000,397.342529296875000
362,365.000000000000000,367.000000000000000,438.000000000000000,f1bbe905-c855-4318-8956-391b21423920,1442534400000.000000000000000,1691164846078.000000000000000, ,Bear Lake - Glacier Gorge Junction - Loch Mills Junction Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,HORSE TRAIL,Glacier Gorge Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized,APPROX,Unknown, ,3-5m,32505, , ,No,Park Trail,BEAR LAKE - GLACIER GORGE JUNC. - LOCH MILLS JUNC.,FR-14,FRONT RANGE,1.000000000000000,D,F/E,Y,HORSE TRAIL,FR-14 Bear Lake - Glacier Gorge - Loch/Mills jct,1915,839.485635322116991,0.521631146821840,{3B3E392A-61F7-42B6-B814-57A68006064C},839.180435340000031,Public Map Display,Unrestricted,839.180435337530980,2e343dc2-7655-4d56-8548-f19bbb418797,2844.366210937500000,2998.137939453125000,153.771728515625000
363,366.000000000000000,368.000000000000000,439.000000000000000,13ec86fc-fb53-4b72-ab82-6b6b4862a0b6,1442534400000.000000000000000,1691164846332.000000000000000, ,Bear Lake - Glacier Gorge Junction - Loch Mills Junction Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,HORSE TRAIL,Bear Lake/Glacier Gorge Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized,APPROX,Unknown, ,3-5m,32505, , ,No,Park Trail,BEAR LAKE - GLACIER GORGE JUNC. - LOCH MILLS JUNC.,FR-14,FRONT RANGE,1.000000000000000,D,F/E,Y,HORSE TRAIL,FR-14 Bear Lake - Glacier Gorge - Loch/Mills jct,1915,321.185155827007975,0.199574804054756,{1CC3B294-B2CF-4FC7-ABDD-F1E22013E0EF},321.068518670000003,Public Map Display,Unrestricted,321.068518669150023,118f7a57-6b69-4f9d-8d1a-4d67e06fe6f5,2998.137939453125000,2998.137939453125000,0.000000000000000
364,367.000000000000000,369.000000000000000,440.000000000000000,c7d30792-f87f-4d24-8703-11b209976424,1442534400000.000000000000000,1691164846741.000000000000000, ,West Glacier Creek,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,GLACIER CREEK TRAIL,Glacier Gorge Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Autonomous GPS,GPS,1:10000, ,3-5m,32552, , ,No,Park Trail,WEST GLACIER CREEK,FR-39,FRONT RANGE,1.000000000000000,D,ALL,Y,GLACIER CREEK TRAIL,FR-39 West Glacier Creek,1915,50.120724271474700,0.031143511909216,{010EB4A6-D38C-443D-8802-AF9181E0ED9F},50.102518789999998,Public Map Display,Unrestricted,50.102518789123998,a7890203-f141-4445-a3a7-114f75675138,2998.137939453125000,2998.137939453125000,0.000000000000000
365,368.000000000000000,370.000000000000000,441.000000000000000,56d9ead6-b196-41ce-8f9e-57208d8401b9,1442534400000.000000000000000,1691164847289.000000000000000, ,Shadow Mountain,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,SHADOW MOUNTAIN TRAIL,Shadow Mtn Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14981, , ,No,Park Trail,SHADOW MOUNTAIN,WV-18,WEST VALLEYS,4.000000000000000,D,ALL,Y,SHADOW MOUNTAIN TRAIL,WV-18 Shadow Mountain Trail,1930,5078.100108255829582,3.155378807797220,{6F25E70A-DA14-43F9-9547-42CAC8F021CF},5076.376334589999715,Public Map Display,Unrestricted,5076.376334586550001,cd96566c-b579-4b3a-9ef2-f39fc57551e7,2616.056152343750000,2826.975097656250000,210.918945312500000
366,369.000000000000000,371.000000000000000,442.000000000000000,1d717334-5af4-4251-bfb6-6cea1b724cea,1442534400000.000000000000000,1691164847766.000000000000000, ,Colorado River Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,LULU CITY TRAIL,CO River Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14846, , ,No,Park Trail,COLORADO RIVER,NS-03,NEVER SUMMER,5.000000000000000,D,ALL,Y,LULU CITY TRAIL,NS-03 Colorado River,1915,741.955201668778955,0.461028666188444,{278C4038-52D1-4E85-BED7-1EFAFEFED9D2},741.705834940000045,Public Map Display,Unrestricted,741.705834938465046,ab37f90c-480a-4ad5-b5a1-61b3269c0f74,2852.004638671875000,2852.004638671875000,0.000000000000000
367,370.000000000000000,372.000000000000000,443.000000000000000,a9769fac-f6ad-433a-b1ae-66e889c01e35,1442534400000.000000000000000,1691164848023.000000000000000, ,Red Mountain,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,RED MOUNTAIN TRAIL,Red Mtn Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14847, , ,No,Park Trail,RED MOUNTAIN,NS-05,NEVER SUMMER,5.000000000000000,D,ALL,Y,RED MOUNTAIN TRAIL,NS-05 Red Mountain Trail,1915,4218.253486411499580,2.621095955808410,{63DECAAA-55D0-4360-AC27-9EFE67A83F2B},4216.842647739999848,Public Map Display,Unrestricted,4216.842647738209962,7cbb0cb1-16eb-49be-a06a-8743b7b38d5a,2811.269287109375000,3188.142578125000000,0.000000000000000
368,371.000000000000000,373.000000000000000,444.000000000000000,20faae9f-0783-4fe8-b746-e81187d2cd5c,1442534400000.000000000000000,1691164848274.000000000000000, ,Colorado River Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,LULU CITY TRAIL,CO River Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14846, , ,No,Park Trail,COLORADO RIVER,NS-03,NEVER SUMMER,5.000000000000000,D,ALL,Y,LULU CITY TRAIL,NS-03 Colorado River,1915,4691.300328899040323,2.915033048433640,{BB35B607-9BA0-416A-9B15-379F4687F811},4689.723534480000126,Public Map Display,Unrestricted,4689.723534475399902,c4090761-8754-4f3d-b707-06516af69a27,2852.004638671875000,2978.055419921875000,126.050781250000000
369,372.000000000000000,374.000000000000000,445.000000000000000,9bfb45ce-e572-4d28-b7c6-b0f50752f97a,1442534400000.000000000000000,1691164848591.000000000000000, ,Upper Lost Lake Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,LOST LAKE TRAIL,Lost Lake Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,32714, , ,No,Park Trail,"LOST LAKE, UPPER",NF-02,NORTH FORK,9.000000000000000,D,ALL,Y,LOST LAKE TRAIL,"NF-02 Lost Lake, upper portion",1912,2815.326865954059940,1.749359512509650,{52AD409D-E0D5-429C-B68B-01027FBC0AA0},2814.285401009999987,Public Map Display,Unrestricted,2814.285401014320087,4aeec0a6-b703-4320-84a3-6e7de14eca44,3076.805908203125000,3351.735839843750000,274.929931640625000
370,373.000000000000000,375.000000000000000,446.000000000000000,bb00458d-29b6-498a-b4f6-29c7e5f3749e,1442534400000.000000000000000,1691164848837.000000000000000, ,Sewerline/Snowmobile Access Trail,Existing,Unknown,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,LOWER VALLEY TRAILS,CRD Admin Tr,Standard Terra Trail,Unknown,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Autonomous GPS,GPS,1:10000, ,3-5m,84391, , ,No,Park Trail,SEWERLINE/SNOWMOBILE ACCESS TRAIL,KA-04,KAWUNEECHE VALLEY,8.000000000000000,C,CL,Y,LOWER VALLEY TRAILS,KA-04 Sewer Line / Snowmobile Access Trail, ,241.175532967159000,0.149859228739221,{B860C972-4C92-411F-B495-605FD5E77E39},241.094204719999993,Public Map Display,Unrestricted,241.094204716480988,950070ba-2128-405a-a895-52ff394f9b45,2657.940185546875000,2657.940185546875000,0.000000000000000
371,374.000000000000000,376.000000000000000,447.000000000000000,6f8bc387-3093-4bd1-a9af-d2460c18bd74,1442534400000.000000000000000,1691164849092.000000000000000, ,Sewerline/Snowmobile Access Trail,Existing,Unknown,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,LOWER VALLEY TRAILS,CRD Admin Tr,Standard Terra Trail,Unknown,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,84391, , ,No,Park Trail,SEWERLINE/SNOWMOBILE ACCESS TRAIL,KA-04,KAWUNEECHE VALLEY,8.000000000000000,C,CL,Y,LOWER VALLEY TRAILS,KA-04 Sewer Line / Snowmobile Access Trail, ,1173.629166688079977,0.729257896030772,{2B90E1F6-7BC2-4C69-9523-65BD292F8454},1173.233655049999925,Public Map Display,Unrestricted,1173.233655049880099,2a0a879e-9dfb-4627-b57a-6f065e906776,2597.425292968750000,2657.940185546875000,-60.514892578125000
372,375.000000000000000,377.000000000000000,448.000000000000000,3ea1fa17-da2a-4ef3-90af-793a453cfac4,1442534400000.000000000000000,1691164849363.000000000000000, ,Old Entrance Livery Trails,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,LOWER VALLEY TRAILS,CRD Admin Tr,Standard Terra Trail,Class 4: Highly Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14936, , ,No,Park Trail,OLD ENTRANCE LIVERY TRAILS,KA-05,KAWUNEECHE VALLEY,8.000000000000000,C,CL,Y,LOWER VALLEY TRAILS,KA-05 Old Entrance Livery Trails,1915,414.263443672462017,0.257410855072362,{4DE14165-9D97-406C-BBA7-01B177E6B273},414.123883980000016,Public Map Display,Unrestricted,414.123883976179002,0ca6d1e1-ec2b-4289-bc5b-c60b651ca918,2657.940185546875000,2657.940185546875000,0.000000000000000
373,376.000000000000000,378.000000000000000,449.000000000000000,9b9ac595-22b7-44a1-b460-2b25706b5270,1442534400000.000000000000000,1691164849628.000000000000000, ,Old Entrance Livery Trails,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,LOWER VALLEY TRAILS,CRD Admin Tr,Standard Terra Trail,Class 4: Highly Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Autonomous GPS,GPS,1:10000, ,3-5m,14936, , ,No,Park Trail,OLD ENTRANCE LIVERY TRAILS,KA-05,KAWUNEECHE VALLEY,8.000000000000000,C,CL,Y,LOWER VALLEY TRAILS,KA-05 Old Entrance Livery Trails,1915,295.528522870414974,0.183632543330307,{0670F86B-8D87-4CB0-8485-F754A32EBDFD},295.428663050000011,Public Map Display,Unrestricted,295.428663046947975,58f95527-c290-4a9d-b24c-c9695f399c71,2657.940185546875000,2657.940185546875000,0.000000000000000
374,377.000000000000000,379.000000000000000,452.000000000000000,99139b80-937a-4f7f-bc83-33c0bbc79e80,1442534400000.000000000000000,1691164849897.000000000000000, ,Old Entrance Livery Trails,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,LOWER VALLEY TRAILS,CRD Admin Tr,Standard Terra Trail,Class 4: Highly Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14936, , ,No,Park Trail,OLD ENTRANCE LIVERY TRAILS,KA-05,KAWUNEECHE VALLEY,8.000000000000000,C,CL,Y,LOWER VALLEY TRAILS,KA-05 Old Entrance Livery Trails,1915,444.615205008421015,0.276270527480769,{0027C7D3-EF66-4B47-90DE-BC67D7E7356B},444.465199129999974,Public Map Display,Unrestricted,444.465199132875000,9df94e3b-8f9c-43fe-9f18-8b0c5c79b01d,2657.940185546875000,2657.940185546875000,0.000000000000000
375,378.000000000000000,380.000000000000000,453.000000000000000,93cee691-0127-476d-9cb9-58ea6b660815,1442534400000.000000000000000,1691164850606.000000000000000, ,Ute Trail West,Existing,Earth,Hiker/Pedestrian,Geoff Clark,romo_gis,MILNER PASS-FALL RIVER PASS TRAIL,Ute Tr (West),Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14861, , ,No,Park Trail,UTE TRAIL WEST,TR-03,TRAIL RIDGE,7.000000000000000,E,F,N,MILNER PASS-FALL RIVER PASS TRAIL,TR-03 Ute Trail West - AVC to Poudre Lake,1915,5481.026342067079895,3.405745061350710,{039B260C-4620-4D4E-BE1A-1EE2BD708527},5479.131954759999644,Public Map Display,Unrestricted,5479.131954758379834,14b7bb57-514b-496d-a81b-2f1e1b303b27,3331.193603515625000,3598.016357421875000,6.600341796875000
376,379.000000000000000,381.000000000000000,454.000000000000000,b3aaaaf5-72c8-41d3-9544-90213a79a371,1442534400000.000000000000000,1691164851161.000000000000000, ,Lower Black Canyon Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,BLACK CANYON TRAIL,Black Canyon Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14927, , ,No,Park Trail,"BLACK CANYON, LOWER",BC-16,BLACK CANYON/ROARING RIVER,6.000000000000000,D,F/E,Y,BLACK CANYON TRAIL,"BC-16 Black Canyon Trail, lower portion",1915,2069.507971830730185,1.285930063935860,{E197784F-0166-4C83-AD4E-E48E8CD559AC},2068.737427670000216,Public Map Display,Unrestricted,2068.737427669099816,c54ee454-b205-40b7-bc6b-020d51ebe615,2619.785400390625000,2791.530517578125000,-171.745117187500000
377,380.000000000000000,382.000000000000000,456.000000000000000,d96da4a0-19c9-4699-b2f0-ea115de56730,1442534400000.000000000000000,1691164851436.000000000000000, ,Lower Black Canyon Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,BLACK CANYON TRAIL,Black Canyon Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14927, , ,No,Park Trail,"BLACK CANYON, LOWER",BC-16,BLACK CANYON/ROARING RIVER,6.000000000000000,D,F/E,Y,BLACK CANYON TRAIL,"BC-16 Black Canyon Trail, lower portion",1915,534.638131806050978,0.332208068958400,{32BDF0E4-61C2-47D7-9C64-41B8DE970B3D},534.437972800000011,Public Map Display,Unrestricted,534.437972803416983,c4f9c3ef-dff0-4c5e-bf19-36e6feec9a4a,2569.817626953125000,2569.817626953125000,0.000000000000000
378,381.000000000000000,383.000000000000000,457.000000000000000,2df7e154-1027-4247-b9e3-ae4cc9f6aa31,1442534400000.000000000000000,1691164851698.000000000000000, ,Black Canyon Tr,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,BLACK CANYON TRAIL,Black Canyon Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14927, , ,No,Park Trail,"BLACK CANYON, LOWER",BC-16,BLACK CANYON/ROARING RIVER,6.000000000000000,D,F/E,Y,BLACK CANYON TRAIL,"BC-16 Black Canyon Trail, lower portion",1915,1299.986836184589947,0.807772754744119,{1405642B-7AAD-47CB-B70B-5BE52961ECF9},1299.499048260000109,Public Map Display,Unrestricted,1299.499048257710001,4b1223a3-2937-4430-879d-aace9d72a31f,2569.817626953125000,2594.524414062500000,24.706787109375000
379,382.000000000000000,384.000000000000000,459.000000000000000,6e2d1e91-a0e6-43ef-9a01-8437c3c21f69,1442534400000.000000000000000,1691164851980.000000000000000, ,Lumpy Ridge Climber Access,Existing,Earth,Hiker/Pedestrian,Geoff Clark,romo_gis, ,Batman Rock/Checkerboard Climber Access,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14928, , ,No,Park Trail,LUMPY RIDGE CLIMBER ACCESS TRAILS,BC-17,BLACK CANYON/ROARING RIVER,6.000000000000000,F,F,N, ,BC-17 Lumpy Ridge Climber Access Trails,1915,676.491078255118055,0.420351227129166,{2092E8DE-D976-40DB-8D69-14141DC8F446},676.237016690000019,Public Map Display,Unrestricted,676.237016686609991,604e87a6-0cc4-473f-9266-000013f84bac,2594.524414062500000,2594.524414062500000,0.000000000000000
380,383.000000000000000,385.000000000000000,460.000000000000000,ff865520-bcfb-478b-b847-cf79a811c930,1442534400000.000000000000000,1691164852245.000000000000000, ,Lower Gem Lake Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,GEM LAKE TRAIL,Lumpy Ridge Parking Tr,Standard Terra Trail,Class 4: Highly Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14924, , ,No,Park Trail,"GEM LAKE, LOWER",BC-13,BLACK CANYON/ROARING RIVER,6.000000000000000,D,ALL,Y,GEM LAKE TRAIL,"BC-13 Gem Lake Trail, lower portion",1915,490.546055135287020,0.304810577504360,{9844544D-7781-449E-BD1E-70A281F60767},490.361235089999980,Public Map Display,Unrestricted,490.361235089398008,96e7a83b-a651-4be9-9ac0-8e6384df8062,2351.908935546875000,2351.908935546875000,0.000000000000000
381,384.000000000000000,386.000000000000000,462.000000000000000,f760b976-2144-4107-992b-6994c4b8b8d9,1442534400000.000000000000000,1691164852519.000000000000000, ,"Gem Lake, West Access Trail",Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,TWIN-GEM TRAIL,Black Canyon Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14925, , ,No,Park Trail,"GEM LAKE, WEST ACCESS",BC-14,BLACK CANYON/ROARING RIVER,6.000000000000000,E,F/E,Y,TWIN-GEM TRAIL,"BC-14 Gem Lake Trail, west access",1915,157.138537517687013,0.097641165121076,{CD72C42A-7482-4CB4-B44B-488E765777A5},157.079464370000011,Public Map Display,Unrestricted,157.079464368356014,da66ee52-a9f1-4276-9626-a5eb08900e2a,2594.524414062500000,2594.524414062500000,0.000000000000000
382,385.000000000000000,387.000000000000000,463.000000000000000,{2D6A2A52-03F6-4435-AF51-3D7CE7F84653},1442534400000.000000000000000,1691164852778.000000000000000, ,Lumpy Ridge Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,N/A,Gem Lake Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Autonomous GPS,GPS,1:10000, ,3-5m,14929, , ,No,Park Trail,LUMPY RIDGE TRAIL,BC-18,BLACK CANYON/ROARING RIVER,6.000000000000000,D,ALL,Y,N/A,BC-18 Lumpy Ridge Trail,2007,89.947399107835693,0.055890610840838,{71C255E0-BC83-456A-97C6-B765E919F4E4},89.913517040000002,Public Map Display,Unrestricted,89.913517038280901,b14523ae-02d2-442d-a14c-b315513ebba8,2351.908935546875000,2351.908935546875000,0.000000000000000
383,386.000000000000000,388.000000000000000,464.000000000000000,81c64383-8c79-496b-9c20-85a8e6874592,1442534400000.000000000000000,1691164853872.000000000000000, ,Hidden Valley Accessible Trail,Existing,Gravel,Hiker/Pedestrian,Geoff Clark,romo_gis,NA,Hidden Valley Access Tr,Standard Terra Trail,Class 4: Highly Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized,DOQQ/2005,1:24000, ,3-5m,39062, , ,No,Park Trail,HIDDEN VALLEY ACCESSIBLE TRAIL,TR-12,TRAIL RIDGE,0.000000000000000, , ,N,NA,TR-12 Hidden Valley Accessible Trail,2005,567.788603249974017,0.352806775725244,{DADD79A6-E385-439A-8ACD-B2B938A23014},567.583235039999977,Public Map Display,Unrestricted,567.583235037018994,22a35302-b0d8-4cd8-aa5a-169939855f0f,3017.971679687500000,3017.971679687500000,0.000000000000000
